title,year,number_ratings,average_rating,length,genres
2050,2018,Weighted average of 2.61 based on 467 ratings,2.6,104 mins   More at IMDB TMDB,"Science Fiction, Drama, Comedy"
Iravukku Aayiram Kangal,2018,Weighted average of 3.32 based on 839 ratings,3.3,121 mins   More at IMDB TMDB,"Thriller, Action, Crime"
The Honeymoon Stand-Up Special,2018,Weighted average of 3.47 based on 590 ratings,3.5,95 mins   More at IMDB TMDB,Comedy
The Tree,2018,Weighted average of 3.44 based on 258 ratings,3.4,104 mins   More at IMDB TMDB,Drama
Soledad,2018,Weighted average of 3.15 based on 452 ratings,3.2,103 mins   More at IMDB TMDB,"Thriller, Romance, Drama"
7 Emotions,2018,Weighted average of 3.32 based on 742 ratings,3.3,116 mins   More at IMDB TMDB,"Comedy, Drama"
"I, Dolours",2018,Weighted average of 3.43 based on 399 ratings,3.4,82 mins   More at IMDB TMDB,Documentary
Little Forest: Four Seasons,2018,Weighted average of 3.73 based on 250 ratings,3.7,137 mins   More at TMDB,Drama
Görevimiz Tatil,2018,Weighted average of 2.78 based on 851 ratings,2.8,110 mins   More at IMDB TMDB,"Comedy, Family"
G Affairs,2018,Weighted average of 3.26 based on 452 ratings,3.3,105 mins   More at IMDB TMDB,"Drama, Mystery, Crime"
A Simple Wedding,2018,Weighted average of 2.89 based on 433 ratings,2.9,88 mins   More at IMDB TMDB,"Romance, Comedy"
Radio Romance,2018,Weighted average of 3.09 based on 698 ratings,3.1,960 mins   More at IMDB TMDB,Drama
Youngju,2018,Weighted average of 3.36 based on 329 ratings,3.4,100 mins   More at IMDB TMDB,Drama
Through Black Spruce,2018,Weighted average of 3.27 based on 334 ratings,3.3,111 mins   More at IMDB TMDB,"Drama, Mystery"
Perfect Skin,2018,Weighted average of 2.95 based on 444 ratings,2.9,110 mins   More at IMDB TMDB,"Horror, Thriller"
A Veteran’s Christmas,2018,Weighted average of 2.91 based on 469 ratings,2.9,90 mins   More at IMDB TMDB,"Family, TV Movie, Drama, Moving Relationship Stories, Captivating Relationships And Charming Romance, Show All…"
"My Teacher, My Love",2018,Weighted average of 3.08 based on 591 ratings,3.1,105 mins   More at IMDB TMDB,"Romance, Comedy"
A.W. A Portrait of Apichatpong Weerasethakul,2018,No number of ratings available,No average rating available,47 mins   More at IMDB TMDB,Documentary
The Gold-Laden Sheep and The Sacred Mountain,2018,Weighted average of 3.34 based on 379 ratings,3.3,97 mins   More at IMDB TMDB,Mystery
Gogol. Viy,2018,Weighted average of 3.03 based on 663 ratings,3.0,99 mins   More at IMDB TMDB,"Adventure, Mystery, Drama"
Rainbow’s Sunset,2018,Weighted average of 3.21 based on 512 ratings,3.2,110 mins   More at IMDB TMDB,Drama
Up Among the Stars,2018,Weighted average of 3.29 based on 534 ratings,3.3,86 mins   More at IMDB TMDB,Drama
Porndemic,2018,Weighted average of 3.27 based on 454 ratings,3.3,92 mins   More at IMDB TMDB,Documentary
Ghost Light,2018,Weighted average of 3.01 based on 414 ratings,3.0,102 mins   More at IMDB TMDB,"Comedy, Horror"
Asphaltgorillas,2018,Weighted average of 3.07 based on 668 ratings,3.1,103 mins   More at IMDB TMDB,"Comedy, Drama, Crime, Action"
Aunty Donna: New Show,2018,Weighted average of 3.85 based on 501 ratings,3.9,58 mins   More at IMDB TMDB,Comedy
Henchmen,2018,Weighted average of 2.92 based on 298 ratings,2.9,89 mins   More at IMDB TMDB,"Comedy, Animation, Adventure"
The Eyeslicer Halloween Special,2018,No number of ratings available,No average rating available,94 mins   More at TMDB,Horror
Poinsettias for Christmas,2018,Weighted average of 3.02 based on 430 ratings,3.0,87 mins   More at IMDB TMDB,"Romance, TV Movie"
Right Here Right Now,2018,Weighted average of 3.03 based on 572 ratings,3.0,89 mins   More at IMDB TMDB,Drama
What a Man Wants,2018,Weighted average of 3.05 based on 597 ratings,3.0,100 mins   More at IMDB TMDB,Comedy
Jingle Around the Clock,2018,Weighted average of 2.99 based on 451 ratings,3.0,90 mins   More at IMDB TMDB,"Comedy, TV Movie, Romance"
In the Quarry,2018,Weighted average of 3.15 based on 538 ratings,3.2,82 mins   More at IMDB TMDB,"Thriller, Crime"
Dad Friend,2018,Weighted average of 2.75 based on 813 ratings,2.8,100 mins   More at IMDB TMDB,Comedy
Miss Hammurabi,2018,Weighted average of 3.43 based on 451 ratings,3.4,"1,072 mins   More at IMDB TMDB","Comedy, Drama"
Nude: Chitraa,2018,Weighted average of 3.53 based on 363 ratings,3.5,112 mins   More at IMDB TMDB,Drama
Transformer,2018,Weighted average of 3.48 based on 431 ratings,3.5,80 mins   More at IMDB TMDB,Documentary
Mylove Lost,2018,Weighted average of 2.91 based on 760 ratings,2.9,103 mins   More at IMDB TMDB,"Romance, Comedy"
Meteorites,2018,Weighted average of 3.28 based on 467 ratings,3.3,85 mins   More at IMDB TMDB,"Romance, Drama"
Krampus Origins,2018,Weighted average of 2.41 based on 358 ratings,2.4,86 mins   More at IMDB TMDB,Horror
The Redeemed and the Dominant: Fittest on Earth,2018,Weighted average of 3.50 based on 686 ratings,3.5,119 mins   More at IMDB TMDB,Documentary
PAW Patrol: Mighty Pups,2018,Weighted average of 2.85 based on 563 ratings,2.8,44 mins   More at IMDB TMDB,"Animation, Action, Family, Adventure"
The Pact,2018,Weighted average of 2.83 based on 565 ratings,2.8,90 mins   More at IMDB TMDB,"Thriller, Drama, Horror"
The Oslo Diaries,2018,Weighted average of 3.54 based on 257 ratings,3.5,94 mins   More at IMDB TMDB,Documentary
Elections,2018,Weighted average of 3.55 based on 488 ratings,3.6,100 mins   More at IMDB TMDB,Documentary
Carnivores,2018,Weighted average of 3.03 based on 631 ratings,3.0,98 mins   More at IMDB TMDB,"Thriller, Drama"
A Young Man With High Potential,2018,Weighted average of 3.06 based on 420 ratings,3.1,85 mins   More at IMDB TMDB,"Crime, Thriller"
American Dream/American Knightmare,2018,Weighted average of 3.25 based on 379 ratings,3.3,85 mins   More at IMDB TMDB,"Documentary, Music"
Life in the Doghouse,2018,Weighted average of 3.66 based on 515 ratings,3.7,84 mins   More at IMDB TMDB,Documentary
Tattoo of Revenge,2018,Weighted average of 3.10 based on 294 ratings,3.1,150 mins   More at IMDB TMDB,"Thriller, Comedy, Romance"
Cynthia,2018,Weighted average of 2.98 based on 244 ratings,3.0,89 mins   More at IMDB TMDB,"Horror, Comedy"
The Gilded Age,2018,Weighted average of 3.45 based on 388 ratings,3.5,113 mins   More at TMDB,Documentary
Drug Stories! Narcotic Nightmares and Hallucinogenic Hellrides,2018,Weighted average of 3.32 based on 281 ratings,3.3,80 mins   More at IMDB TMDB,"Comedy, Documentary, Crime"
Two Times You,2018,Weighted average of 2.82 based on 375 ratings,2.8,95 mins   More at IMDB TMDB,"Drama, Fantasy"
Paglisan,2018,Weighted average of 3.58 based on 262 ratings,3.6,105 mins   More at IMDB TMDB,"Music, Animation"
Manos Returns,2018,Weighted average of 2.70 based on 260 ratings,2.7,67 mins   More at IMDB TMDB,Horror
5 Star Christmas,2018,Weighted average of 2.44 based on 588 ratings,2.4,92 mins   More at IMDB TMDB,Comedy
A Godwink Christmas,2018,Weighted average of 2.98 based on 430 ratings,3.0,90 mins   More at IMDB TMDB,"TV Movie, Romance, Family"
Triassic World,2018,Weighted average of 2.54 based on 412 ratings,2.5,90 mins   More at IMDB TMDB,"Science Fiction, Action, Horror"
Hibiki,2018,Weighted average of 3.27 based on 401 ratings,3.3,106 mins   More at IMDB TMDB,"Action, Comedy"
The Simone Biles Story: Courage to Soar,2018,Weighted average of 3.06 based on 465 ratings,3.1,76 mins   More at IMDB TMDB,"TV Movie, Drama"
Miriam Lies,2018,Weighted average of 3.35 based on 318 ratings,3.4,90 mins   More at IMDB TMDB,Drama
The Hatred,2018,Weighted average of 3.18 based on 273 ratings,3.2,59 mins   More at IMDB TMDB,"Thriller, Western, Horror"
IRODUKU: The World in Colors,2018,Weighted average of 3.58 based on 422 ratings,3.6,312 mins   More at IMDB TMDB,"Drama, Animation"
The White Orchid,2018,Weighted average of 3.00 based on 396 ratings,3.0,82 mins   More at IMDB TMDB,"Drama, Thriller"
A Rough Draft,2018,Weighted average of 2.62 based on 635 ratings,2.6,116 mins   More at IMDB TMDB,"Action, Science Fiction, Fantasy"
Pet Names,2018,Weighted average of 3.42 based on 216 ratings,3.4,75 mins   More at IMDB TMDB,"Drama, Comedy"
Kiri,2018,Weighted average of 3.42 based on 493 ratings,3.4,180 mins   More at IMDB TMDB,"Drama, Crime"
The Insufferable Groo,2018,Weighted average of 3.45 based on 362 ratings,3.4,98 mins   More at IMDB TMDB,Documentary
Ending Love in 3 Episodes,2018,Weighted average of 3.53 based on 724 ratings,3.5,More at IMDB TMDB,Drama
Golden Job,2018,Weighted average of 3.00 based on 526 ratings,3.0,100 mins   More at IMDB TMDB,"Adventure, Action, Crime"
Falls Around Her,2018,Weighted average of 3.34 based on 228 ratings,3.3,100 mins   More at IMDB TMDB,"Drama, Music"
Julius Caesar,2018,No number of ratings available,No average rating available,121 mins   More at IMDB TMDB,"History, Drama, Action"
Morning Changes Everything,2018,Weighted average of 3.90 based on 450 ratings,3.9,975 mins   More at IMDB TMDB,Drama
Songwriter,2018,Weighted average of 3.55 based on 552 ratings,3.6,84 mins   More at IMDB TMDB,Documentary
Eternal Winter,2018,Weighted average of 3.47 based on 483 ratings,3.5,110 mins   More at IMDB TMDB,"Romance, Drama, History"
The Border Fence,2018,Weighted average of 3.54 based on 455 ratings,3.5,112 mins   More at IMDB TMDB,Documentary
Perfect World,2018,Weighted average of 3.23 based on 442 ratings,3.2,102 mins   More at IMDB TMDB,Romance
Conrad & Michelle: If Words Could Kill,2018,Weighted average of 2.72 based on 425 ratings,2.7,90 mins   More at IMDB TMDB,"Drama, TV Movie"
Classic Albums: Amy Winehouse - Back to Black,2018,Weighted average of 3.67 based on 390 ratings,3.7,58 mins   More at IMDB TMDB,"Music, Documentary"
Bikeman,2018,Weighted average of 3.08 based on 746 ratings,3.1,106 mins   More at IMDB TMDB,Comedy
Ente Ummante Peru,2018,Weighted average of 3.14 based on 794 ratings,3.1,128 mins   More at IMDB TMDB,"Comedy, Drama"
Búék,2018,Weighted average of 3.21 based on 702 ratings,3.2,102 mins   More at IMDB TMDB,"Comedy, Drama"
"It’s Christmas, Eve",2018,Weighted average of 3.04 based on 427 ratings,3.0,90 mins   More at IMDB TMDB,"Music, Drama, TV Movie, Romance"
Aura,2018,Weighted average of 2.39 based on 588 ratings,2.4,82 mins   More at IMDB TMDB,Horror
Father to Son,2018,Weighted average of 3.38 based on 517 ratings,3.4,115 mins   More at IMDB TMDB,Drama
The Hidden City,2018,Weighted average of 3.37 based on 336 ratings,3.4,80 mins   More at IMDB TMDB,Documentary
Beyond White Space,2018,Weighted average of 2.73 based on 480 ratings,2.7,93 mins   More at IMDB TMDB,"Thriller, Science Fiction, Monsters, Aliens, Sci-Fi And The Apocalypse, Sci-Fi Monster And Dinosaur Adventures, Show All…"
A Christmas in Tennessee,2018,Weighted average of 2.98 based on 472 ratings,3.0,90 mins   More at IMDB TMDB,"TV Movie, Family, Romance"
Captain Tsubasa,2018,Weighted average of 3.61 based on 681 ratings,3.6,"1,248 mins   More at IMDB TMDB","Animation, Comedy, Drama"
Taking a Little Time to Feel Sorry for Myself,2018,Weighted average of 3.37 based on 341 ratings,3.4,74 mins   More at IMDB TMDB,"Comedy, Drama"
Ghost Walk,2018,Weighted average of 3.24 based on 273 ratings,3.2,90 mins   More at IMDB TMDB,"Mystery, Fantasy, Drama"
Joel,2018,Weighted average of 3.38 based on 422 ratings,3.4,100 mins   More at IMDB TMDB,Drama
Soul to Keep,2018,Weighted average of 2.58 based on 555 ratings,2.6,94 mins   More at IMDB TMDB,"Thriller, Horror, Horror, The Undead And Monster Classics, Terrifying, Haunted, And Supernatural Horror, Gothic And Eerie Haunting Horror, Gory, Gruesome, And Slasher Horror, Show All…"
Pornographer,2018,Weighted average of 3.21 based on 571 ratings,3.2,More at IMDB TMDB,No genres available
Krishnarjuna Yudham,2018,Weighted average of 2.91 based on 969 ratings,2.9,158 mins   More at IMDB TMDB,"Romance, Thriller, Action"
Message Man,2018,Weighted average of 2.93 based on 622 ratings,2.9,91 mins   More at IMDB TMDB,"Action, Crime, Thriller, High Speed And Special Ops, Explosive And Action-Packed Heroes Vs. Villains, Intense Combat And Martial Arts, Violent Action, Guns, And Crime, Show All…"
The Dead Queen,2018,Weighted average of 3.20 based on 520 ratings,3.2,120 mins   More at IMDB TMDB,"History, Romance, Drama"
Damascus Time,2018,Weighted average of 2.08 based on 920 ratings,2.1,115 mins   More at IMDB TMDB,"Action, Drama, War, Thriller"
Survivor’s Guide to Prison,2018,Weighted average of 3.35 based on 495 ratings,3.3,102 mins   More at IMDB TMDB,"Crime, Documentary"
Kiss Me Not,2018,Weighted average of 3.14 based on 508 ratings,3.1,88 mins   More at IMDB TMDB,"Documentary, Comedy"
Void,2018,Weighted average of 3.45 based on 522 ratings,3.5,97 mins   More at IMDB TMDB,"Romance, Comedy, Drama"
Gypsy’s Revenge,2018,Weighted average of 3.44 based on 462 ratings,3.4,85 mins   More at IMDB TMDB,"Documentary, TV Movie"
Puffs: Filmed Live Off Broadway,2018,Weighted average of 3.56 based on 487 ratings,3.6,118 mins   More at IMDB TMDB,"Fantasy, Comedy"
Land of Hope,2018,Weighted average of 3.15 based on 546 ratings,3.2,108 mins   More at IMDB TMDB,"Drama, Romance, History"
A Girl’s Band,2018,Weighted average of 3.53 based on 328 ratings,3.5,83 mins   More at IMDB TMDB,Documentary
Frozen in Love,2018,Weighted average of 2.98 based on 466 ratings,3.0,90 mins   More at IMDB TMDB,"Romance, TV Movie"
Make Me Up,2018,Weighted average of 3.19 based on 211 ratings,3.2,84 mins   More at IMDB TMDB,Science Fiction
Christmas on Honeysuckle Lane,2018,Weighted average of 2.96 based on 367 ratings,3.0,90 mins   More at IMDB TMDB,"TV Movie, Romance"
The Gentle Indifference of the World,2018,Weighted average of 3.38 based on 312 ratings,3.4,100 mins   More at IMDB TMDB,Drama
The Bray Road Beast,2018,Weighted average of 3.01 based on 413 ratings,3.0,70 mins   More at IMDB TMDB,"Horror, Documentary"
REDMARE,2018,Weighted average of 3.94 based on 397 ratings,3.9,124 mins   More at TMDB,"Documentary, Music"
Mulheres Alteradas,2018,Weighted average of 2.97 based on 605 ratings,3.0,87 mins   More at IMDB TMDB,Comedy
Elves,2018,Weighted average of 2.39 based on 298 ratings,2.4,80 mins   More at IMDB TMDB,Horror
Turn Right Barcelona,2018,Weighted average of 3.11 based on 766 ratings,3.1,106 mins   More at IMDB TMDB,"Drama, Romance, Comedy"
"Ron White: If You Quit Listening, I’ll Shut Up",2018,Weighted average of 3.31 based on 584 ratings,3.3,63 mins   More at IMDB TMDB,Comedy
Congo,2018,Weighted average of 3.26 based on 604 ratings,3.3,128 mins   More at IMDB TMDB,"History, Crime, Drama"
A Reindeer’s Journey,2018,Weighted average of 3.41 based on 434 ratings,3.4,75 mins   More at IMDB TMDB,"Family, Adventure, Documentary"
Amazon Hot Box,2018,Weighted average of 2.80 based on 345 ratings,2.8,85 mins   More at IMDB TMDB,"Horror, Action, Drama"
FP2: Beats of Rage,2018,Weighted average of 3.19 based on 365 ratings,3.2,89 mins   More at IMDB TMDB,"Comedy, Action"
Northern Lights of Christmas,2018,Weighted average of 2.96 based on 383 ratings,3.0,84 mins   More at IMDB TMDB,"TV Movie, Romance, Drama"
Mangoshake,2018,No number of ratings available,No average rating available,105 mins   More at IMDB TMDB,"Drama, Comedy"
Ku’damm 59,2018,Weighted average of 3.60 based on 618 ratings,3.6,More at IMDB TMDB,"Family, History"
All Light Will End,2018,Weighted average of 2.54 based on 523 ratings,2.5,85 mins   More at IMDB TMDB,"Horror, Thriller"
Junga,2018,Weighted average of 2.69 based on 941 ratings,2.7,157 mins   More at IMDB TMDB,"Comedy, Action"
The Last Resort,2018,Weighted average of 3.38 based on 372 ratings,3.4,70 mins   More at IMDB TMDB,Documentary
We the Coyotes,2018,Weighted average of 3.28 based on 274 ratings,3.3,87 mins   More at IMDB TMDB,Drama
¡Asu Mare! 3,2018,Weighted average of 2.20 based on 831 ratings,2.2,100 mins   More at IMDB TMDB,Comedy
Christmas at Grand Valley,2018,Weighted average of 2.89 based on 431 ratings,2.9,84 mins   More at IMDB TMDB,"Romance, Family, TV Movie"
Survive the Hollow Shoals,2018,Weighted average of 2.86 based on 390 ratings,2.9,78 mins   More at IMDB TMDB,Horror
Adolescence,2018,Weighted average of 3.07 based on 264 ratings,3.1,99 mins   More at IMDB TMDB,"Romance, Drama"
Three Words to Forever,2018,Weighted average of 3.01 based on 585 ratings,3.0,106 mins   More at IMDB TMDB,"Family, Drama"
303 Squadron,2018,Weighted average of 2.94 based on 745 ratings,2.9,95 mins   More at IMDB TMDB,"Drama, War, History"
When Lambs Become Lions,2018,Weighted average of 3.61 based on 222 ratings,3.6,80 mins   More at IMDB TMDB,Documentary
The Real Fauda,2018,Weighted average of 3.62 based on 513 ratings,3.6,47 mins   More at IMDB TMDB,Documentary
Tokyo Living Dead Idol,2018,Weighted average of 3.16 based on 258 ratings,3.2,81 mins   More at IMDB TMDB,"Horror, Comedy"
The Final Interview,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,No genres available
National Theatre Live: Cat on a Hot Tin Roof,2018,Weighted average of 3.45 based on 350 ratings,3.5,157 mins   More at IMDB TMDB,Drama
Delirium,2018,Weighted average of 2.52 based on 426 ratings,2.5,86 mins   More at IMDB TMDB,"Horror, Thriller"
Fractured,2018,Weighted average of 3.12 based on 476 ratings,3.1,80 mins   More at IMDB TMDB,Thriller
Songbird,2018,Weighted average of 2.75 based on 389 ratings,2.7,95 mins   More at IMDB TMDB,Drama
Pretty Little Stalker,2018,Weighted average of 2.40 based on 523 ratings,2.4,83 mins   More at IMDB TMDB,"Mystery, TV Movie, Thriller"
Watch If You Dare,2018,Weighted average of 2.46 based on 470 ratings,2.5,71 mins   More at IMDB TMDB,Horror
