title,year,number_ratings,average_rating,length,genres
Golden Men,2019,Weighted average of 3.26 based on 807 ratings,3.3,100 mins   More at IMDB TMDB,"Drama, Crime"
Phantom Mary,2019,No number of ratings available,No average rating available,103 mins   More at IMDB TMDB,"Horror, Fantasy, Drama, Romance"
Parchís: the Documentary,2019,Weighted average of 3.34 based on 753 ratings,3.3,105 mins   More at IMDB TMDB,"Documentary, Music"
nîpawistamâsowin : We Will Stand Up,2019,Weighted average of 3.74 based on 312 ratings,3.7,98 mins   More at IMDB TMDB,Documentary
My Name Is Sara,2019,Weighted average of 3.28 based on 693 ratings,3.3,111 mins   More at IMDB TMDB,"Drama, History"
Ted Bundy: Mind of a Monster,2019,Weighted average of 3.38 based on 730 ratings,3.4,85 mins   More at IMDB TMDB,"Documentary, Crime"
7 Deadly Sins,2019,Weighted average of 2.33 based on 457 ratings,2.3,85 mins   More at IMDB TMDB,Horror
Check Inn to Christmas,2019,Weighted average of 2.98 based on 566 ratings,3.0,84 mins   More at IMDB TMDB,"TV Movie, Romance"
Hamid,2019,Weighted average of 3.51 based on 570 ratings,3.5,108 mins   More at IMDB TMDB,Drama
A Christmas Wish,2019,Weighted average of 3.02 based on 480 ratings,3.0,90 mins   More at IMDB TMDB,"TV Movie, Romance"
The Dustwalker,2019,Weighted average of 2.50 based on 655 ratings,2.5,92 mins   More at IMDB TMDB,"Thriller, Science Fiction, Monsters, Aliens, Sci-Fi And The Apocalypse, Sci-Fi Horror, Creatures, And Aliens, Survival Horror And Zombie Carnage, Show All…"
Picture a Perfect Christmas,2019,Weighted average of 2.96 based on 536 ratings,3.0,84 mins   More at IMDB TMDB,"Romance, Comedy, Drama, TV Movie"
Entwined,2019,Weighted average of 3.11 based on 454 ratings,3.1,89 mins   More at IMDB TMDB,"Drama, Thriller, Fantasy"
Paradise Beach,2019,Weighted average of 2.58 based on 853 ratings,2.6,93 mins   More at IMDB TMDB,"Crime, Action, Thriller"
Peel,2019,Weighted average of 3.29 based on 523 ratings,3.3,101 mins   More at IMDB TMDB,"Drama, Comedy"
Red Dog,2019,Weighted average of 3.44 based on 657 ratings,3.4,104 mins   More at IMDB TMDB,Documentary
The Spy,2019,Weighted average of 3.16 based on 683 ratings,3.2,110 mins   More at IMDB TMDB,"Drama, Thriller, History"
Welcome Back Mr. President,2019,"Weighted average of 2.98 based on 1,089 ratings",3.0,96 mins   More at IMDB TMDB,Comedy
Peter Falk Versus Columbo,2019,Weighted average of 3.61 based on 538 ratings,3.6,50 mins   More at IMDB TMDB,Documentary
Shed of the Dead,2019,Weighted average of 2.61 based on 527 ratings,2.6,86 mins   More at IMDB TMDB,"Horror, Comedy, Crude Humor And Satire, Funny Jokes And Crude Humor, Gags, Jokes, And Slapstick Humor, Survival Horror And Zombie Carnage, Amusing Jokes And Witty Satire, Spooky, Scary Comedy, Show All…"
A Christmas Love Story,2019,Weighted average of 3.08 based on 520 ratings,3.1,90 mins   More at IMDB TMDB,"TV Movie, Romance"
Hellhole,2019,Weighted average of 3.29 based on 348 ratings,3.3,87 mins   More at IMDB TMDB,Drama
Step Up: Year of the Dance,2019,Weighted average of 2.56 based on 536 ratings,2.6,90 mins   More at IMDB TMDB,"Drama, Music"
National Theatre Live: Small Island,2019,Weighted average of 3.86 based on 556 ratings,3.9,175 mins   More at IMDB TMDB,Drama
Romy’s Salon,2019,Weighted average of 3.48 based on 639 ratings,3.5,90 mins   More at IMDB TMDB,Drama
Infection,2019,Weighted average of 2.86 based on 583 ratings,2.9,95 mins   More at IMDB TMDB,"Thriller, Horror"
Transamazonia,2019,Weighted average of 3.46 based on 443 ratings,3.5,75 mins   More at IMDB TMDB,No genres available
Bottled with Love,2019,Weighted average of 3.17 based on 598 ratings,3.2,84 mins   More at IMDB TMDB,"TV Movie, Romance, Relationship Comedy, Laugh-Out-Loud Relationship Entanglements, Show All…"
Danur 3: Sunyaruri,2019,Weighted average of 2.87 based on 904 ratings,2.9,89 mins   More at IMDB TMDB,Horror
Bruja,2019,Weighted average of 3.00 based on 452 ratings,3.0,93 mins   More at IMDB TMDB,"Fantasy, Thriller, Drama"
Mr. Local,2019,"Weighted average of 2.37 based on 1,187 ratings",2.4,157 mins   More at IMDB TMDB,"Comedy, Action, Romance"
Vellai Pookal,2019,Weighted average of 3.28 based on 938 ratings,3.3,130 mins   More at IMDB TMDB,"Crime, Drama, Thriller"
Slasher Party,2019,Weighted average of 2.70 based on 484 ratings,2.7,80 mins   More at IMDB TMDB,Horror
Golden Youth,2019,Weighted average of 2.99 based on 425 ratings,3.0,113 mins   More at IMDB TMDB,Drama
I Hate Kids,2019,Weighted average of 2.55 based on 673 ratings,2.5,89 mins   More at IMDB TMDB,Comedy
Lost Holiday,2019,Weighted average of 3.23 based on 400 ratings,3.2,78 mins   More at IMDB TMDB,Mystery
Aadai,2019,Weighted average of 2.99 based on 923 ratings,3.0,143 mins   More at IMDB TMDB,Thriller
Yowis Ben 2,2019,"Weighted average of 3.08 based on 1,045 ratings",3.1,108 mins   More at IMDB TMDB,"Comedy, Romance, Drama, Music"
"Danses Macabres, Skeletons, and Other Fantasies",2019,Weighted average of 3.49 based on 256 ratings,3.5,110 mins   More at IMDB TMDB,Documentary
Scarecrow,2019,"Weighted average of 2.30 based on 1,046 ratings",2.3,126 mins   More at IMDB TMDB,Comedy
The Island of Cats,2019,Weighted average of 3.47 based on 341 ratings,3.5,103 mins   More at IMDB TMDB,Drama
Stay Out Stay Alive,2019,Weighted average of 2.69 based on 574 ratings,2.7,83 mins   More at IMDB TMDB,"Drama, Horror, Thriller"
Crossword Mysteries: A Puzzle to Die For,2019,Weighted average of 2.94 based on 590 ratings,2.9,84 mins   More at IMDB TMDB,"Thriller, Mystery, TV Movie"
The (Silent) War,2019,Weighted average of 3.02 based on 614 ratings,3.0,123 mins   More at IMDB TMDB,"Thriller, War, Drama"
The King’s Letters,2019,Weighted average of 3.24 based on 457 ratings,3.2,110 mins   More at IMDB TMDB,"History, Drama"
Livingston: The Man and the Method,2019,Weighted average of 3.60 based on 472 ratings,3.6,72 mins   More at IMDB TMDB,Documentary
Bad Ben: The Way In,2019,Weighted average of 3.27 based on 525 ratings,3.3,89 mins   More at IMDB TMDB,"Comedy, Horror"
Men of Hard Skin,2019,Weighted average of 2.90 based on 393 ratings,2.9,96 mins   More at IMDB TMDB,Drama
Punk the Capital: Building a Sound Movement,2019,Weighted average of 3.48 based on 421 ratings,3.5,88 mins   More at IMDB TMDB,"Documentary, Music"
Ed Gamble: Blood Sugar,2019,Weighted average of 3.52 based on 609 ratings,3.5,60 mins   More at IMDB TMDB,Comedy
Dan Soder: Son of a Gary,2019,Weighted average of 3.60 based on 576 ratings,3.6,62 mins   More at IMDB TMDB,Comedy
Dark Place,2019,Weighted average of 3.31 based on 215 ratings,3.3,75 mins   More at IMDB TMDB,Horror
Baker 4,2019,Weighted average of 3.78 based on 489 ratings,3.8,76 mins   More at TMDB,No genres available
Lampor: The Flying Casket,2019,Weighted average of 2.90 based on 870 ratings,2.9,95 mins   More at IMDB TMDB,"Drama, Horror"
Romeo Akbar Walter,2019,Weighted average of 3.06 based on 845 ratings,3.1,141 mins   More at IMDB TMDB,"Action, Thriller, High Speed And Special Ops, Bollywood Emotional Dramas, Intense Political And Terrorist Thrillers, Explosive And Action-Packed Heroes Vs. Villains, Exciting Spy Thrillers With Tense Intrigue, Show All…"
Supernova,2019,Weighted average of 3.42 based on 720 ratings,3.4,78 mins   More at IMDB TMDB,"Thriller, Drama"
"14 Days, 12 Nights",2019,Weighted average of 3.30 based on 403 ratings,3.3,99 mins   More at IMDB TMDB,Drama
Hell on the Border,2019,Weighted average of 2.60 based on 576 ratings,2.6,110 mins   More at IMDB TMDB,"Western, Adventure, Westerns, Wild West Outlaws And Gunfights, Western Frontier Dramas With A Touch Of Humor, Violent Action, Guns, And Crime, Show All…"
Criminal: Germany,2019,Weighted average of 3.59 based on 681 ratings,3.6,135 mins   More at IMDB TMDB,"Crime, Drama"
Overnight,2019,Weighted average of 3.40 based on 417 ratings,3.4,88 mins   More at IMDB TMDB,"Comedy, Drama"
The Silent Party,2019,Weighted average of 3.09 based on 571 ratings,3.1,87 mins   More at IMDB TMDB,"Thriller, Horror"
"Love, Romance & Chocolate",2019,Weighted average of 3.02 based on 611 ratings,3.0,90 mins   More at IMDB TMDB,"TV Movie, Romance"
Lost Course,2019,Weighted average of 3.79 based on 328 ratings,3.8,179 mins   More at IMDB TMDB,Documentary
Wild Session,2019,Weighted average of 3.51 based on 549 ratings,3.5,85 mins   More at IMDB TMDB,Documentary
Son-Mother,2019,Weighted average of 3.46 based on 449 ratings,3.5,102 mins   More at IMDB TMDB,Drama
Masked Mutilator,2019,Weighted average of 2.92 based on 421 ratings,2.9,76 mins   More at IMDB TMDB,"Horror, Crime, Thriller"
The Flood,2019,Weighted average of 3.27 based on 369 ratings,3.3,97 mins   More at IMDB TMDB,Drama
The Queens,2019,Weighted average of 3.43 based on 271 ratings,3.4,92 mins   More at IMDB TMDB,Documentary
Isaac,2019,Weighted average of 3.54 based on 428 ratings,3.5,104 mins   More at IMDB TMDB,Drama
Deon Cole: Cole Hearted,2019,Weighted average of 3.34 based on 705 ratings,3.3,69 mins   More at IMDB TMDB,Comedy
Vongozero: The Outbreak,2019,Weighted average of 3.36 based on 736 ratings,3.4,90 mins   More at TMDB,Drama
A Beauty & the Beast Christmas,2019,Weighted average of 2.49 based on 499 ratings,2.5,86 mins   More at IMDB TMDB,"Drama, Romance, TV Movie"
Mi amigo Alexis,2019,Weighted average of 2.80 based on 885 ratings,2.8,100 mins   More at IMDB TMDB,"Drama, Family, Comedy"
So What Is Love,2019,Weighted average of 3.30 based on 800 ratings,3.3,103 mins   More at IMDB TMDB,"Romance, Comedy"
Falaknuma Das,2019,Weighted average of 3.29 based on 867 ratings,3.3,150 mins   More at IMDB TMDB,"Thriller, Romance, Crime, Action"
Last Ferry,2019,Weighted average of 2.83 based on 503 ratings,2.8,86 mins   More at IMDB TMDB,"Crime, Drama, Thriller"
The Legend of Black Snake,2019,Weighted average of 2.83 based on 990 ratings,2.8,82 mins   More at IMDB TMDB,Comedy
Boogiepop and Others,2019,Weighted average of 3.50 based on 351 ratings,3.5,432 mins   More at IMDB TMDB,"Drama, Mystery, Animation"
From Zero to I Love You,2019,Weighted average of 2.96 based on 404 ratings,3.0,106 mins   More at IMDB TMDB,Romance
The Innocence,2019,No number of ratings available,No average rating available,"1,265 mins   More at IMDB TMDB","Drama, Romance, War"
"Mecca, I’m Coming",2019,Weighted average of 3.37 based on 721 ratings,3.4,94 mins   More at IMDB TMDB,"Comedy, Drama"
Chris Farley: Anything for a Laugh,2019,Weighted average of 3.61 based on 480 ratings,3.6,120 mins   More at IMDB TMDB,Documentary
Moonlight Sonata: Deafness in Three Movements,2019,Weighted average of 3.52 based on 374 ratings,3.5,90 mins   More at IMDB TMDB,Documentary
"Tanguy, le retour",2019,Weighted average of 2.67 based on 999 ratings,2.7,87 mins   More at IMDB TMDB,Comedy
Bootleg Dad,2019,Weighted average of 2.72 based on 773 ratings,2.7,90 mins   More at IMDB TMDB,Comedy
Timeless Love,2019,Weighted average of 2.86 based on 558 ratings,2.9,85 mins   More at IMDB TMDB,"Drama, Romance, TV Movie"
Mallesham,2019,Weighted average of 3.51 based on 648 ratings,3.5,132 mins   More at IMDB TMDB,Drama
The Little Switzerland,2019,Weighted average of 2.60 based on 806 ratings,2.6,86 mins   More at IMDB TMDB,Comedy
The Christmas Club,2019,Weighted average of 2.99 based on 491 ratings,3.0,84 mins   More at IMDB TMDB,"Romance, TV Movie"
A Very Corgi Christmas,2019,Weighted average of 2.58 based on 537 ratings,2.6,90 mins   More at IMDB TMDB,"Romance, TV Movie"
Mikhael,2019,Weighted average of 2.65 based on 986 ratings,2.7,150 mins   More at IMDB TMDB,"Family, Thriller, Action"
Chola,2019,Weighted average of 3.23 based on 559 ratings,3.2,120 mins   More at IMDB TMDB,"Drama, Thriller"
Send Me to the Clouds,2019,Weighted average of 3.31 based on 495 ratings,3.3,98 mins   More at IMDB TMDB,"Drama, Romance"
Capsized: Blood in the Water,2019,Weighted average of 2.84 based on 468 ratings,2.8,83 mins   More at IMDB TMDB,"Drama, Thriller, TV Movie, Horror"
Colewell,2019,Weighted average of 3.40 based on 411 ratings,3.4,79 mins   More at IMDB TMDB,Drama
The Gift: The Journey of Johnny Cash,2019,Weighted average of 3.63 based on 432 ratings,3.6,94 mins   More at IMDB TMDB,"Documentary, Music"
Oru Yamandan Premakadha,2019,"Weighted average of 2.57 based on 1,041 ratings",2.6,165 mins   More at IMDB TMDB,"Comedy, Romance"
Blush,2019,Weighted average of 3.16 based on 372 ratings,3.2,101 mins   More at IMDB TMDB,Drama
Desert One,2019,Weighted average of 3.46 based on 354 ratings,3.5,107 mins   More at IMDB TMDB,"Documentary, History"
Project Gio,2019,Weighted average of 2.35 based on 843 ratings,2.3,90 mins   More at IMDB TMDB,Comedy
Franco Escamilla: bienvenido al mundo,2019,Weighted average of 3.43 based on 888 ratings,3.4,54 mins   More at IMDB TMDB,Comedy
My Little Pony: Equestria Girls - Holidays Unwrapped,2019,Weighted average of 3.23 based on 539 ratings,3.2,44 mins   More at IMDB TMDB,Animation
Gösta,2019,Weighted average of 3.75 based on 303 ratings,3.8,360 mins   More at IMDB TMDB,"Drama, Comedy"
Star Wars: Galaxy’s Edge - Adventure Awaits,2019,Weighted average of 3.15 based on 458 ratings,3.1,81 mins   More at IMDB TMDB,Documentary
Jesy Nelson: “Odd One Out”,2019,Weighted average of 3.57 based on 671 ratings,3.6,57 mins   More at IMDB TMDB,Documentary
Dolce Fine Giornata,2019,Weighted average of 3.28 based on 541 ratings,3.3,92 mins   More at IMDB TMDB,Drama
Pathinettam Padi,2019,Weighted average of 2.83 based on 967 ratings,2.8,159 mins   More at IMDB TMDB,Action
Midnight Diner,2019,Weighted average of 3.36 based on 365 ratings,3.4,103 mins   More at IMDB TMDB,Drama
Take Us Home: Leeds United,2019,Weighted average of 3.69 based on 628 ratings,3.7,270 mins   More at IMDB TMDB,Documentary
Commitment Aslı,2019,Weighted average of 3.06 based on 482 ratings,3.1,135 mins   More at IMDB TMDB,Drama
Miranda Sings Live… Your Welcome,2019,Weighted average of 2.73 based on 642 ratings,2.7,61 mins   More at IMDB TMDB,"Music, Comedy"
Superpower Dogs,2019,Weighted average of 3.48 based on 413 ratings,3.5,45 mins   More at IMDB TMDB,Documentary
Casablanca,2019,Weighted average of 2.72 based on 911 ratings,2.7,105 mins   More at IMDB TMDB,"Drama, Action"
Stray,2019,Weighted average of 2.89 based on 338 ratings,2.9,89 mins   More at IMDB TMDB,"Thriller, Action, Crime, Fantasy"
Undercover Brother 2,2019,Weighted average of 2.43 based on 445 ratings,2.4,85 mins   More at IMDB TMDB,"Comedy, Action"
Snowbound for Christmas,2019,Weighted average of 2.46 based on 560 ratings,2.5,84 mins   More at IMDB TMDB,"Romance, TV Movie"
Prey,2019,Weighted average of 2.96 based on 556 ratings,3.0,87 mins   More at IMDB TMDB,"Thriller, Horror"
"He Won’t Kill, She Won’t Die",2019,Weighted average of 3.32 based on 380 ratings,3.3,123 mins   More at IMDB TMDB,"Romance, Comedy"
Noura’s Dream,2019,Weighted average of 3.28 based on 483 ratings,3.3,92 mins   More at IMDB TMDB,Drama
Miss Virginia,2019,Weighted average of 3.29 based on 477 ratings,3.3,102 mins   More at IMDB TMDB,Drama
Escape from Raqqa,2019,Weighted average of 3.22 based on 598 ratings,3.2,103 mins   More at IMDB TMDB,"Thriller, Drama"
Some Beasts,2019,Weighted average of 2.94 based on 562 ratings,2.9,92 mins   More at IMDB TMDB,"Drama, Thriller"
Ratones Paranoicos: The Band That Rocked Argentina,2019,Weighted average of 3.44 based on 693 ratings,3.4,76 mins   More at IMDB TMDB,"Music, Documentary"
Dev,2019,"Weighted average of 2.61 based on 1,052 ratings",2.6,155 mins   More at IMDB TMDB,"Action, Romance"
A Voluntary Year,2019,Weighted average of 3.35 based on 388 ratings,3.3,86 mins   More at IMDB TMDB,Drama
Open,2019,Weighted average of 3.35 based on 488 ratings,3.4,105 mins   More at IMDB TMDB,"Romance, Drama"
Pocong the Origin,2019,Weighted average of 3.04 based on 763 ratings,3.0,90 mins   More at IMDB TMDB,Horror
Talking the Pictures,2019,Weighted average of 3.47 based on 458 ratings,3.5,129 mins   More at IMDB TMDB,"History, Comedy, Drama"
Doraemon: Nobita’s Chronicle of the Moon Exploration,2019,Weighted average of 3.32 based on 651 ratings,3.3,111 mins   More at IMDB TMDB,"Family, Animation, Fantasy, Adventure, Science Fiction, Comedy"
Write About Love,2019,Weighted average of 3.17 based on 630 ratings,3.2,105 mins   More at IMDB TMDB,"Drama, Romance"
Double Holiday,2019,Weighted average of 3.05 based on 471 ratings,3.1,90 mins   More at IMDB TMDB,"TV Movie, Romance"
Golden Voices,2019,Weighted average of 3.49 based on 519 ratings,3.5,88 mins   More at IMDB TMDB,"Romance, Comedy, Drama"
Mo Gilligan: Momentum,2019,Weighted average of 3.53 based on 621 ratings,3.5,64 mins   More at IMDB TMDB,Comedy
Born Beautiful,2019,Weighted average of 3.05 based on 608 ratings,3.1,96 mins   More at IMDB TMDB,Comedy
Beyond the Horizon,2019,Weighted average of 3.29 based on 489 ratings,3.3,88 mins   More at IMDB TMDB,Drama
Our Time Machine,2019,Weighted average of 3.57 based on 273 ratings,3.6,86 mins   More at IMDB TMDB,"Documentary, Drama, Family"
Bauhaus: A New Era,2019,Weighted average of 3.60 based on 391 ratings,3.6,270 mins   More at IMDB TMDB,Drama
Crazy Alien,2019,Weighted average of 2.96 based on 669 ratings,3.0,116 mins   More at IMDB TMDB,"Science Fiction, Comedy"
"Nisman: The Prosecutor, the President and the Spy",2019,Weighted average of 3.49 based on 639 ratings,3.5,372 mins   More at IMDB TMDB,Documentary
Laal Kabootar,2019,Weighted average of 3.51 based on 397 ratings,3.5,102 mins   More at IMDB TMDB,"Crime, Thriller"
47 Hours to Live,2019,Weighted average of 2.63 based on 605 ratings,2.6,91 mins   More at IMDB TMDB,"Horror, Thriller"
Suddenly a Tree,2019,Weighted average of 2.56 based on 817 ratings,2.6,91 mins   More at IMDB TMDB,"Fantasy, Drama"
