title,year,number_ratings,average_rating,length,genres
Heung-boo: The Revolutionist,2018,No number of ratings available,No average rating available,105 mins   More at IMDB TMDB,Drama
Cinema with you,2018,No number of ratings available,No average rating available,79 mins   More at TMDB,Drama
Blue,2018,No number of ratings available,No average rating available,112 mins   More at IMDB TMDB,"Drama, Comedy"
Marla Mae,2018,No number of ratings available,No average rating available,92 mins   More at IMDB TMDB,Horror
Railway Men,2018,No number of ratings available,No average rating available,73 mins   More at IMDB TMDB,Documentary
Héctor el Father: Conocerás la verdad,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Drama, Documentary"
Le cri du rhinocéros,2018,No number of ratings available,No average rating available,52 mins   More at TMDB,Documentary
Irene’s Ghost,2018,No number of ratings available,No average rating available,82 mins   More at IMDB TMDB,Documentary
Same God,2018,No number of ratings available,No average rating available,95 mins   More at IMDB TMDB,Documentary
Genesis,2018,No number of ratings available,No average rating available,114 mins   More at IMDB TMDB,Science Fiction
A Frozen Christmas Carol,2018,No number of ratings available,No average rating available,213 mins   More at IMDB TMDB,"Family, Animation, Fantasy"
Unterwerfung,2018,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,"Drama, TV Movie"
Zombiebox,2018,No number of ratings available,No average rating available,62 mins   More at IMDB TMDB,Comedy
Brutality,2018,No number of ratings available,No average rating available,82 mins   More at IMDB TMDB,Horror
We Were Just Playing,2018,No number of ratings available,No average rating available,86 mins   More at IMDB TMDB,Drama
"Baikonur, Earth",2018,No number of ratings available,No average rating available,74 mins   More at IMDB TMDB,Documentary
Drunk Angry Idiot,2018,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,Comedy
Wedding of Dreams,2018,No number of ratings available,No average rating available,120 mins   More at IMDB TMDB,"TV Movie, Romance"
Into the Mirror,2018,No number of ratings available,No average rating available,65 mins   More at IMDB TMDB,"Thriller, Drama"
Dream Breaker,2018,No number of ratings available,No average rating available,104 mins   More at IMDB TMDB,"Fantasy, Science Fiction, Action"
Sex School: Lessons of Lust,2018,No number of ratings available,No average rating available,72 mins   More at IMDB TMDB,Comedy
Now United: Dreams Come True,2018,No number of ratings available,No average rating available,72 mins   More at TMDB,"Documentary, Music"
Original Sin,2018,No number of ratings available,No average rating available,75 mins   More at IMDB TMDB,"Romance, Comedy"
Glow Job,2018,No number of ratings available,No average rating available,81 mins   More at IMDB TMDB,Documentary
Hurry Slowly,2018,No number of ratings available,No average rating available,68 mins   More at IMDB TMDB,Drama
Sex School: Student Bodies,2018,No number of ratings available,No average rating available,67 mins   More at IMDB TMDB,Comedy
La fuitina sbagliata,2018,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,Comedy
Sea,2018,No number of ratings available,No average rating available,103 mins   More at IMDB TMDB,Drama
Kusina Kings,2018,No number of ratings available,No average rating available,107 mins   More at IMDB TMDB,Comedy
Sebastián Marcelo Wainraich,2018,No number of ratings available,No average rating available,49 mins   More at IMDB TMDB,Comedy
Major Arcana,2018,No number of ratings available,No average rating available,82 mins   More at IMDB TMDB,Drama
Urgent,2018,No number of ratings available,No average rating available,86 mins   More at IMDB TMDB,Drama
L’Insoumis,2018,No number of ratings available,No average rating available,95 mins   More at IMDB TMDB,"Documentary, History"
Mau Nieto: viviendo sobrio… desde el bar,2018,No number of ratings available,No average rating available,57 mins   More at IMDB TMDB,Comedy
My Father is my Mother’s Brother,2018,No number of ratings available,No average rating available,76 mins   More at IMDB TMDB,Documentary
Todo Clichê do Amor,2018,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,Comedy
"Gates of Hell, Zurich",2018,No number of ratings available,No average rating available,93 mins   More at IMDB TMDB,Horror
My Beloved Enemy,2018,No number of ratings available,No average rating available,97 mins   More at IMDB TMDB,"Comedy, Crime"
Becoming Iconic,2018,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,Documentary
Helmet Heads,2018,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,Drama
Si saben cómo me pongo ¿Pa’ qué me invitan?,2018,No number of ratings available,No average rating available,89 mins   More at IMDB TMDB,Comedy
History is Marching,2018,No number of ratings available,No average rating available,134 mins   More at IMDB TMDB,"Documentary, History"
House of Pain,2018,No number of ratings available,No average rating available,73 mins   More at IMDB TMDB,Horror
Ghost Mask: Scar,2018,No number of ratings available,No average rating available,81 mins   More at IMDB TMDB,"Mystery, Thriller, Horror, Drama"
A or B,2018,No number of ratings available,No average rating available,110 mins   More at IMDB TMDB,"Drama, Thriller, Crime, Mystery"
An Elephant’s Journey,2018,No number of ratings available,No average rating available,87 mins   More at IMDB TMDB,"Family, Adventure, Drama"
Urban Country,2018,No number of ratings available,No average rating available,88 mins   More at IMDB TMDB,"Family, Drama"
Cenizas,2018,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,Drama
The Way of the World,2018,No number of ratings available,No average rating available,101 mins   More at IMDB TMDB,Comedy
I Love My Mum,2018,No number of ratings available,No average rating available,87 mins   More at IMDB TMDB,Comedy
Damo & Ivor: The Movie,2018,No number of ratings available,No average rating available,87 mins   More at IMDB TMDB,Comedy
Welcome to Hell,2018,No number of ratings available,No average rating available,93 mins   More at IMDB TMDB,Horror
French Kisses,2018,No number of ratings available,No average rating available,116 mins   More at IMDB TMDB,Drama
The Endless Day,2018,No number of ratings available,No average rating available,98 mins   More at IMDB TMDB,Drama
Dennis and Lois,2018,No number of ratings available,No average rating available,More at IMDB TMDB,Documentary
Goodbye Saigon,2018,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,Documentary
The Lord Eagle,2018,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,Drama
Burning Kiss,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Thriller
Principiantes,2018,No number of ratings available,No average rating available,60 mins   More at TMDB,Romance
Meghan Markle: An American Princess,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Documentary
Mr. Cleaver,2018,No number of ratings available,No average rating available,75 mins   More at IMDB TMDB,Horror
Arctic Monkeys aux Nuits de Fourvière,2018,No number of ratings available,No average rating available,More at TMDB,Music
Galileo’s Thermometer,2018,No number of ratings available,No average rating available,105 mins   More at IMDB TMDB,Documentary
Follow Me,2018,No number of ratings available,No average rating available,86 mins   More at IMDB TMDB,Documentary
Sylvia,2018,No number of ratings available,No average rating available,104 mins   More at IMDB TMDB,"Romance, Thriller"
Her Stolen Past,2018,No number of ratings available,No average rating available,87 mins   More at IMDB TMDB,"Thriller, TV Movie"
The Name of the Game,2018,No number of ratings available,No average rating available,95 mins   More at IMDB TMDB,Documentary
Pangolins: The World’s Most Wanted Animal,2018,No number of ratings available,No average rating available,59 mins   More at IMDB TMDB,"TV Movie, Documentary"
"Hello, Mrs. Money",2018,No number of ratings available,No average rating available,113 mins   More at IMDB TMDB,Comedy
The Miracle of the Little Prince,2018,No number of ratings available,No average rating available,89 mins   More at IMDB TMDB,Documentary
When the War Comes,2018,No number of ratings available,No average rating available,76 mins   More at IMDB TMDB,Documentary
We Are Not Princesses,2018,No number of ratings available,No average rating available,75 mins   More at IMDB TMDB,Documentary
Nakee 2,2018,No number of ratings available,No average rating available,93 mins   More at IMDB TMDB,"Horror, Romance, Drama, Fantasy"
Magic Lantern,2018,No number of ratings available,No average rating available,93 mins   More at IMDB TMDB,Drama
The Most Beautiful Country in the World,2018,No number of ratings available,No average rating available,101 mins   More at IMDB TMDB,Drama
Queen of the World,2018,No number of ratings available,No average rating available,89 mins   More at IMDB TMDB,Documentary
Bidai Byomkesh,2018,No number of ratings available,No average rating available,121 mins   More at IMDB TMDB,"Action, Mystery, Drama"
In This Land Nobody Knew How to Cry,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Comedy
Isekai Izakaya: Japanese Food from Another World,2018,No number of ratings available,No average rating available,360 mins   More at IMDB TMDB,"Animation, Comedy"
NOVA: Prediction by the Numbers,2018,No number of ratings available,No average rating available,52 mins   More at IMDB TMDB,Documentary
Understanding Lennon/McCartney,2018,No number of ratings available,No average rating available,654 mins   More at TMDB,Documentary
Trap,2018,No number of ratings available,No average rating available,83 mins   More at IMDB TMDB,Adventure
Kasala!,2018,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,Comedy
A Bright Light: Karen and the Process,2018,No number of ratings available,No average rating available,98 mins   More at IMDB TMDB,"Documentary, Music"
Blame it on Toby,2018,No number of ratings available,No average rating available,52 mins   More at IMDB TMDB,Horror
As I Fall,2018,No number of ratings available,No average rating available,97 mins   More at IMDB TMDB,Drama
My Mr. Wife,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Comedy, Family"
